132368,Date P38 first reported (omphalitis of newborn with or without mild haemorrhage)
132369,Source of report of P38 (omphalitis of newborn with or without mild haemorrhage)
132370,Date P39 first reported (other infections specific to the perinatal period)
132371,Source of report of P39 (other infections specific to the perinatal period)
132372,Date P50 first reported (foetal blood loss)
132373,Source of report of P50 (foetal blood loss)
132374,Date P51 first reported (umbilical haemorrhage of newborn)
132375,Source of report of P51 (umbilical haemorrhage of newborn)
132376,Date P52 first reported (intracranial nontraumatic haemorrhage of foetus and newborn)
132377,Source of report of P52 (intracranial nontraumatic haemorrhage of foetus and newborn)
132378,Date P53 first reported (haemorrhagic disease of foetus and newborn)
132379,Source of report of P53 (haemorrhagic disease of foetus and newborn)
132380,Date P54 first reported (other neonatal haemorrhages)
132381,Source of report of P54 (other neonatal haemorrhages)
132382,Date P55 first reported (haemolytic disease of foetus and newborn)
132383,Source of report of P55 (haemolytic disease of foetus and newborn)
132384,Date P56 first reported (hydrops foetalis due to haemolytic disease)
132385,Source of report of P56 (hydrops foetalis due to haemolytic disease)
132386,Date P57 first reported (kernicterus)
132387,Source of report of P57 (kernicterus)
132388,Date P58 first reported (neonatal jaundice due to other excessive haemolysis)
132389,Source of report of P58 (neonatal jaundice due to other excessive haemolysis)
132390,Date P59 first reported (neonatal jaundice from other and unspecified causes)
132391,Source of report of P59 (neonatal jaundice from other and unspecified causes)
132392,Date P60 first reported (disseminated intravascular coagulation of foetus and newborn)
132393,Source of report of P60 (disseminated intravascular coagulation of foetus and newborn)
132394,Date P61 first reported (other perinatal haematological disorders)
132395,Source of report of P61 (other perinatal haematological disorders)
132396,Date P70 first reported (transitory disorders of carbohydrate metabolism specific to foetus and newborn)
132397,Source of report of P70 (transitory disorders of carbohydrate metabolism specific to foetus and newborn)
132398,Date P71 first reported (transitory neonatal disorders of calcium and magnesium metabolism)
132399,Source of report of P71 (transitory neonatal disorders of calcium and magnesium metabolism)
132400,Date P72 first reported (other transitory neonatal endocrine disorders)
132401,Source of report of P72 (other transitory neonatal endocrine disorders)
132402,Date P74 first reported (other transitory neonatal electrolyte and metabolic disturbances)
132403,Source of report of P74 (other transitory neonatal electrolyte and metabolic disturbances)
132404,Date P75 first reported (meconium ileus)
132405,Source of report of P75 (meconium ileus)
132406,Date P76 first reported (other intestinal obstruction of newborn)
132407,Source of report of P76 (other intestinal obstruction of newborn)
132408,Date P77 first reported (necrotising enterocolitis of foetus and newborn)
132409,Source of report of P77 (necrotising enterocolitis of foetus and newborn)
132410,Date P78 first reported (other perinatal digestive system disorders)
132411,Source of report of P78 (other perinatal digestive system disorders)
132412,Date P80 first reported (hypothermia of newborn)
132413,Source of report of P80 (hypothermia of newborn)
132414,Date P81 first reported (other disturbances of temperature regulation of newborn)
132415,Source of report of P81 (other disturbances of temperature regulation of newborn)
132416,Date P83 first reported (other conditions of integument specific to foetus and newborn)
132417,Source of report of P83 (other conditions of integument specific to foetus and newborn)
132418,Date P90 first reported (convulsions of newborn)
132419,Source of report of P90 (convulsions of newborn)
132420,Date P91 first reported (other disturbances of cerebral status of newborn)
132421,Source of report of P91 (other disturbances of cerebral status of newborn)
132422,Date P92 first reported (feeding problems of newborn)
132423,Source of report of P92 (feeding problems of newborn)
132424,Date P93 first reported (reactions and intoxications due to drugs administered to foetus and newborn)
132425,Source of report of P93 (reactions and intoxications due to drugs administered to foetus and newborn)
132426,Date P94 first reported (disorders of muscle tone of newborn)
132427,Source of report of P94 (disorders of muscle tone of newborn)
132428,Date P95 first reported (foetal death of unspecified cause)
132429,Source of report of P95 (foetal death of unspecified cause)
132430,Date P96 first reported (other conditions originating in the perinatal period)
132431,Source of report of P96 (other conditions originating in the perinatal period)
132432,Date Q00 first reported (anencephaly and similar malformations)
132433,Source of report of Q00 (anencephaly and similar malformations)
132434,Date Q01 first reported (encephalocele)
132435,Source of report of Q01 (encephalocele)
132436,Date Q02 first reported (microcephaly)
132437,Source of report of Q02 (microcephaly)
132438,Date Q03 first reported (congenital hydrocephalus)
132439,Source of report of Q03 (congenital hydrocephalus)
132440,Date Q04 first reported (other congenital malformations of brain)
132441,Source of report of Q04 (other congenital malformations of brain)
132442,Date Q05 first reported (spina bifida)
132443,Source of report of Q05 (spina bifida)
132444,Date Q06 first reported (other congenital malformations of spinal cord)
132445,Source of report of Q06 (other congenital malformations of spinal cord)
132446,Date Q07 first reported (other congenital malformations of nervous system)
132447,Source of report of Q07 (other congenital malformations of nervous system)
132448,"Date Q10 first reported (congenital malformations of eyelid, lachrymal apparatus and orbit)"
132449,"Source of report of Q10 (congenital malformations of eyelid, lachrymal apparatus and orbit)"
132450,"Date Q11 first reported (anophthalmos, microphthalmos and macrophthalmos)"
132451,"Source of report of Q11 (anophthalmos, microphthalmos and macrophthalmos)"
132452,Date Q12 first reported (congenital lens malformations)
132453,Source of report of Q12 (congenital lens malformations)
132454,Date Q13 first reported (congenital malformations of anterior segment of eye)
132455,Source of report of Q13 (congenital malformations of anterior segment of eye)
132456,Date Q14 first reported (congenital malformations of posterior segment of eye)
132457,Source of report of Q14 (congenital malformations of posterior segment of eye)
132458,Date Q15 first reported (other congenital malformations of eye)
132459,Source of report of Q15 (other congenital malformations of eye)
132460,Date Q16 first reported (congenital malformations of ear causing impairment of hearing)
132461,Source of report of Q16 (congenital malformations of ear causing impairment of hearing)
132462,Date Q17 first reported (other congenital malformations of ear)
132463,Source of report of Q17 (other congenital malformations of ear)
132464,Date Q18 first reported (other congenital malformations of face and neck)
132465,Source of report of Q18 (other congenital malformations of face and neck)
132466,Date Q20 first reported (congenital malformations of cardiac chambers and connexions)
132467,Source of report of Q20 (congenital malformations of cardiac chambers and connexions)
132468,Date Q21 first reported (congenital malformations of cardiac septa)
132469,Source of report of Q21 (congenital malformations of cardiac septa)
132470,Date Q22 first reported (congenital malformations of pulmonary and tricuspid valves)
132471,Source of report of Q22 (congenital malformations of pulmonary and tricuspid valves)
132472,Date Q23 first reported (congenital malformations of aortic and mitral valves)
132473,Source of report of Q23 (congenital malformations of aortic and mitral valves)
132474,Date Q24 first reported (other congenital malformations of heart)
132475,Source of report of Q24 (other congenital malformations of heart)
132476,Date Q25 first reported (congenital malformations of great arteries)
132477,Source of report of Q25 (congenital malformations of great arteries)
132478,Date Q26 first reported (congenital malformations of great veins)
132479,Source of report of Q26 (congenital malformations of great veins)
132480,Date Q27 first reported (other congenital malformations of peripheral vascular system)
132481,Source of report of Q27 (other congenital malformations of peripheral vascular system)
132482,Date Q28 first reported (other congenital malformations of circulatory system)
132483,Source of report of Q28 (other congenital malformations of circulatory system)
132484,Date Q30 first reported (congenital malformations of nose)
132485,Source of report of Q30 (congenital malformations of nose)
132486,Date Q31 first reported (congenital malformations of larynx)
132487,Source of report of Q31 (congenital malformations of larynx)
132488,Date Q32 first reported (congenital malformations of trachea and bronchus)
132489,Source of report of Q32 (congenital malformations of trachea and bronchus)
132490,Date Q33 first reported (congenital malformations of lung)
132491,Source of report of Q33 (congenital malformations of lung)
132492,Date Q34 first reported (other congenital malformations of respiratory system)
132493,Source of report of Q34 (other congenital malformations of respiratory system)
132494,Date Q35 first reported (cleft palate)
132495,Source of report of Q35 (cleft palate)
132496,Date Q36 first reported (cleft lip)
132497,Source of report of Q36 (cleft lip)
132498,Date Q37 first reported (cleft palate with cleft lip)
132499,Source of report of Q37 (cleft palate with cleft lip)
132500,"Date Q38 first reported (other congenital malformations of tongue, mouth and pharynx)"
132501,"Source of report of Q38 (other congenital malformations of tongue, mouth and pharynx)"
132502,Date Q39 first reported (congenital malformations of oesophagus)
132503,Source of report of Q39 (congenital malformations of oesophagus)
132504,Date Q40 first reported (other congenital malformations of upper alimentary tract)
132505,Source of report of Q40 (other congenital malformations of upper alimentary tract)
132506,"Date Q41 first reported (congenital absence, atresia and stenosis of small intestine)"
132507,"Source of report of Q41 (congenital absence, atresia and stenosis of small intestine)"
132508,"Date Q42 first reported (congenital absence, atresia and stenosis of large intestine)"
132509,"Source of report of Q42 (congenital absence, atresia and stenosis of large intestine)"
132510,Date Q43 first reported (other congenital malformations of intestine)
132511,Source of report of Q43 (other congenital malformations of intestine)
132512,"Date Q44 first reported (congenital malformations of gallbladder, bile ducts and liver)"
132513,"Source of report of Q44 (congenital malformations of gallbladder, bile ducts and liver)"
132514,Date Q45 first reported (other congenital malformations of digestive system)
132515,Source of report of Q45 (other congenital malformations of digestive system)
132516,"Date Q50 first reported (congenital malformations of ovaries, fallopian tubes and broad ligaments)"
132517,"Source of report of Q50 (congenital malformations of ovaries, fallopian tubes and broad ligaments)"
132518,Date Q51 first reported (congenital malformations of uterus and cervix)
132519,Source of report of Q51 (congenital malformations of uterus and cervix)
132520,Date Q52 first reported (other congenital malformations of female genitalia)
132521,Source of report of Q52 (other congenital malformations of female genitalia)
132522,Date Q53 first reported (undescended testicle)
132523,Source of report of Q53 (undescended testicle)
132524,Date Q54 first reported (hypospadias)
132525,Source of report of Q54 (hypospadias)
132526,Date Q55 first reported (other congenital malformations of male genital organs)
132527,Source of report of Q55 (other congenital malformations of male genital organs)
132528,Date Q56 first reported (indeterminate sex and pseudohermaphroditism)
132529,Source of report of Q56 (indeterminate sex and pseudohermaphroditism)
132530,Date Q60 first reported (renal agenesis and other reduction defects of kidney)
132531,Source of report of Q60 (renal agenesis and other reduction defects of kidney)
132532,Date Q61 first reported (cystic kidney disease)
132533,Source of report of Q61 (cystic kidney disease)
132534,Date Q62 first reported (congenital obstructive defects of renal pelvis and congenital malformations of ureter)
132535,Source of report of Q62 (congenital obstructive defects of renal pelvis and congenital malformations of ureter)
132536,Date Q63 first reported (other congenital malformations of kidney)
132537,Source of report of Q63 (other congenital malformations of kidney)
132538,Date Q64 first reported (other congenital malformations of urinary system)
132539,Source of report of Q64 (other congenital malformations of urinary system)
132540,Date Q65 first reported (congenital deformities of hip)
132541,Source of report of Q65 (congenital deformities of hip)
132542,Date Q66 first reported (congenital deformities of feet)
132543,Source of report of Q66 (congenital deformities of feet)
132544,"Date Q67 first reported (congenital musculoskeletal deformities of head, face, spine and chest)"
132545,"Source of report of Q67 (congenital musculoskeletal deformities of head, face, spine and chest)"
132546,Date Q68 first reported (other congenital musculoskeletal deformities)
132547,Source of report of Q68 (other congenital musculoskeletal deformities)
132548,Date Q69 first reported (polydactyly)
132549,Source of report of Q69 (polydactyly)
132550,Date Q70 first reported (syndactyly)
132551,Source of report of Q70 (syndactyly)
132552,Date Q71 first reported (reduction defects of upper limb)
132553,Source of report of Q71 (reduction defects of upper limb)
132554,Date Q72 first reported (reduction defects of lower limb)
132555,Source of report of Q72 (reduction defects of lower limb)
132556,Date Q73 first reported (reduction defects of unspecified limb)
132557,Source of report of Q73 (reduction defects of unspecified limb)
132558,Date Q74 first reported (other congenital malformations of limb(s))
132559,Source of report of Q74 (other congenital malformations of limb(s))
132560,Date Q75 first reported (other congenital malformations of skull and face bones)
132561,Source of report of Q75 (other congenital malformations of skull and face bones)
132562,Date Q76 first reported (congenital malformations of spine and bony thorax)
132563,Source of report of Q76 (congenital malformations of spine and bony thorax)
132564,Date Q77 first reported (osteochondrodysplasia with defects of growth of tubular bones and spine)
132565,Source of report of Q77 (osteochondrodysplasia with defects of growth of tubular bones and spine)
132566,Date Q78 first reported (other osteochondrodysplasias)
132567,Source of report of Q78 (other osteochondrodysplasias)
132568,"Date Q79 first reported (congenital malformations of musculoskeletal system, not elsewhere classified)"
132569,"Source of report of Q79 (congenital malformations of musculoskeletal system, not elsewhere classified)"
132570,Date Q80 first reported (congenital ichthyosis)
132571,Source of report of Q80 (congenital ichthyosis)
132572,Date Q81 first reported (epidermolysis bullosa)
132573,Source of report of Q81 (epidermolysis bullosa)
132574,Date Q82 first reported (other congenital malformations of skin)
132575,Source of report of Q82 (other congenital malformations of skin)
132576,Date Q83 first reported (congenital malformations of breast)
132577,Source of report of Q83 (congenital malformations of breast)
132578,Date Q84 first reported (other congenital malformations of integument)
132579,Source of report of Q84 (other congenital malformations of integument)
132580,"Date Q85 first reported (phakomatoses, not elsewhere classified)"
132581,"Source of report of Q85 (phakomatoses, not elsewhere classified)"
132582,"Date Q86 first reported (congenital malformation syndromes due to known exogenous causes, not elsewhere classified)"
132583,"Source of report of Q86 (congenital malformation syndromes due to known exogenous causes, not elsewhere classified)"
132584,Date Q87 first reported (other specified congenital malformation syndromes affecting multiple systems)
132585,Source of report of Q87 (other specified congenital malformation syndromes affecting multiple systems)
132586,"Date Q89 first reported (other congenital malformations, not elsewhere classified)"
132587,"Source of report of Q89 (other congenital malformations, not elsewhere classified)"
132588,Date Q90 first reported (down's syndrome)
132589,Source of report of Q90 (down's syndrome)
132590,Date Q91 first reported (edwards' syndrome and patau's syndrome)
132591,Source of report of Q91 (edwards' syndrome and patau's syndrome)
132592,"Date Q92 first reported (other trisomies and partial trisomies of the autosomes, not elsewhere classified)"
132593,"Source of report of Q92 (other trisomies and partial trisomies of the autosomes, not elsewhere classified)"
132594,"Date Q93 first reported (monosomies and deletions from the autosomes, not elsewhere classified)"
132595,"Source of report of Q93 (monosomies and deletions from the autosomes, not elsewhere classified)"
132596,"Date Q95 first reported (balanced rearrangements and structural markers, not elsewhere classified)"
132597,"Source of report of Q95 (balanced rearrangements and structural markers, not elsewhere classified)"
132598,Date Q96 first reported (turner's syndrome)
132599,Source of report of Q96 (turner's syndrome)
132600,"Date Q97 first reported (other sex chromosome abnormalities, female phenotype, not elsewhere classified)"
132601,"Source of report of Q97 (other sex chromosome abnormalities, female phenotype, not elsewhere classified)"
132602,"Date Q98 first reported (other sex chromosome abnormalities, male phenotype, not elsewhere classified)"
132603,"Source of report of Q98 (other sex chromosome abnormalities, male phenotype, not elsewhere classified)"
132604,"Date Q99 first reported (other chromosome abnormalities, not elsewhere classified)"
132605,"Source of report of Q99 (other chromosome abnormalities, not elsewhere classified)"
